RespID,task_fg,chosen,age_group,educ,ml,prog,soft,lead,ai_framing,job_role
270,1349,1,31-40,Bachelor's,ml_Basic,prog_Advanced,soft_Low,lead_High,low,manager
270,1350,0,51-60,Bachelor's,ml_None,prog_Basic,soft_High,lead_Medium,low,manager
270,1350,1,41-50,Master's,ml_Basic,prog_Advanced,soft_High,lead_High,low,manager
271,1351,0,51-60,Bachelor's,ml_Basic,prog_Basic,soft_High,lead_Low,low,manager
271,1351,1,51-60,PhD,ml_None,prog_None,soft_Low,lead_High,low,manager
271,1352,1,31-40,PhD,ml_Basic,prog_Intermediate,soft_Low,lead_High,low,manager
271,1352,0,31-40,Bachelor's,ml_None,prog_Basic,soft_High,lead_Low,low,manager
271,1353,0,51-60,PhD,ml_Basic,prog_Basic,soft_Low,lead_High,low,manager
271,1353,1,41-50,Bachelor's,ml_Intermediate,prog_Advanced,soft_Medium,lead_Low,low,manager
271,1354,1,41-50,Bachelor's,ml_Basic,prog_Intermediate,soft_High,lead_High,low,manager
271,1354,0,51-60,Bachelor's,ml_None,prog_Advanced,soft_Medium,lead_Low,low,manager
271,1355,0,41-50,Master's,ml_None,prog_Advanced,soft_Low,lead_Medium,low,manager
271,1355,1,41-50,Master's,ml_Intermediate,prog_Intermediate,soft_Low,lead_High,low,manager
272,1356,1,41-50,PhD,ml_Basic,prog_Basic,soft_Medium,lead_Medium,low,analyst
272,1356,0,31-40,Bachelor's,ml_Advanced,prog_Advanced,soft_Low,lead_Medium,low,analyst
272,1357,0,51-60,PhD,ml_Basic,prog_Intermediate,soft_Medium,lead_High,low,analyst
272,1357,1,31-40,PhD,ml_Basic,prog_Intermediate,soft_High,lead_Medium,low,analyst
272,1358,0,41-50,Master's,ml_None,prog_Basic,soft_Low,lead_Medium,low,analyst
272,1358,1,31-40,Master's,ml_None,prog_Basic,soft_High,lead_High,low,analyst
272,1359,0,51-60,Bachelor's,ml_Basic,prog_Basic,soft_Low,lead_Medium,low,analyst
272,1359,1,51-60,Bachelor's,ml_Basic,prog_Basic,soft_Low,lead_Medium,low,analyst
272,1360,0,21-30,Master's,ml_Basic,prog_Basic,soft_Low,lead_High,low,analyst
272,1360,1,21-30,Master's,ml_Basic,prog_Advanced,soft_Low,lead_High,low,analyst
273,1361,0,51-60,PhD,ml_Basic,prog_Intermediate,soft_Low,lead_Low,high,manager
273,1361,1,41-50,Bachelor's,ml_None,prog_Advanced,soft_High,lead_High,high,manager
273,1362,0,31-40,PhD,ml_None,prog_Advanced,soft_Medium,lead_Low,high,manager
273,1362,1,41-50,Master's,ml_Advanced,prog_Advanced,soft_Low,lead_Low,high,manager
273,1363,0,41-50,PhD,ml_None,prog_Intermediate,soft_High,lead_Medium,high,manager
273,1363,1,31-40,Bachelor's,ml_Basic,prog_Advanced,soft_High,lead_High,high,manager
273,1364,0,21-30,Bachelor's,ml_None,prog_None,soft_High,lead_Low,high,manager
273,1364,1,31-40,Master's,ml_Advanced,prog_Advanced,soft_Low,lead_Medium,high,manager
273,1365,0,51-60,Master's,ml_Basic,prog_Advanced,soft_Low,lead_High,high,manager
273,1365,1,21-30,Master's,ml_Advanced,prog_Advanced,soft_Medium,lead_High,high,manager
274,1366,0,51-60,Bachelor's,ml_None,prog_Intermediate,soft_Medium,lead_Medium,high,analyst
274,1366,1,41-50,Master's,ml_None,prog_Advanced,soft_High,lead_High,high,analyst
274,1367,0,21-30,Master's,ml_None,prog_Advanced,soft_Medium,lead_High,high,analyst
274,1367,1,31-40,PhD,ml_None,prog_Advanced,soft_High,lead_Low,high,analyst
274,1368,1,21-30,Master's,ml_None,prog_Advanced,soft_Medium,lead_Medium,high,analyst
274,1368,0,31-40,Bachelor's,ml_None,prog_Intermediate,soft_High,lead_Low,high,analyst
274,1369,1,41-50,Master's,ml_None,prog_Intermediate,soft_High,lead_Medium,high,analyst
274,1369,0,51-60,PhD,ml_None,prog_Basic,soft_High,lead_High,high,analyst
274,1370,0,51-60,Master's,ml_None,prog_Advanced,soft_High,lead_Medium,high,analyst
274,1370,1,51-60,Master's,ml_Basic,prog_Advanced,soft_High,lead_Medium,high,analyst
275,1371,0,31-40,Bachelor's,ml_None,prog_Intermediate,soft_Low,lead_Medium,low,manager
275,1371,1,21-30,Bachelor's,ml_Intermediate,prog_Advanced,soft_Medium,lead_Medium,low,manager
275,1372,0,41-50,Bachelor's,ml_None,prog_None,soft_Low,lead_Medium,low,manager
275,1372,1,31-40,Bachelor's,ml_None,prog_None,soft_Medium,lead_High,low,manager
275,1373,1,31-40,Master's,ml_Advanced,prog_Advanced,soft_Medium,lead_High,low,manager
275,1373,0,51-60,Master's,ml_Basic,prog_Intermediate,soft_High,lead_Medium,low,manager
275,1374,0,51-60,Bachelor's,ml_Intermediate,prog_Advanced,soft_Medium,lead_High,low,manager
275,1374,1,21-30,Master's,ml_Basic,prog_Basic,soft_High,lead_High,low,manager
275,1375,0,41-50,PhD,ml_Advanced,prog_Advanced,soft_Low,lead_High,low,manager
275,1375,1,31-40,Bachelor's,ml_Intermediate,prog_Intermediate,soft_High,lead_High,low,manager
276,1376,1,31-40,Bachelor's,ml_Intermediate,prog_Intermediate,soft_High,lead_High,high,analyst
276,1376,0,41-50,Bachelor's,ml_Advanced,prog_Advanced,soft_Low,lead_High,high,analyst
276,1377,1,31-40,PhD,ml_Intermediate,prog_Intermediate,soft_Medium,lead_Low,high,analyst
276,1377,0,51-60,Bachelor's,ml_Intermediate,prog_Intermediate,soft_Low,lead_High,high,analyst
276,1378,1,41-50,Bachelor's,ml_None,prog_Basic,soft_High,lead_Medium,high,analyst
276,1378,0,41-50,Bachelor's,ml_None,prog_Basic,soft_High,lead_High,high,analyst
276,1379,1,51-60,PhD,ml_None,prog_Intermediate,soft_Low,lead_Low,high,analyst
276,1379,0,41-50,Master's,ml_None,prog_Basic,soft_Low,lead_Medium,high,analyst
276,1380,1,21-30,PhD,ml_Intermediate,prog_Intermediate,soft_Low,lead_Low,high,analyst
276,1380,0,31-40,Master's,ml_Intermediate,prog_Intermediate,soft_High,lead_High,high,analyst
277,1381,1,41-50,PhD,ml_None,prog_Advanced,soft_Medium,lead_Medium,low,manager
277,1381,0,51-60,Bachelor's,ml_None,prog_None,soft_Low,lead_Low,low,manager
277,1382,0,41-50,Bachelor's,ml_None,prog_Intermediate,soft_Medium,lead_Low,low,manager
277,1382,1,31-40,PhD,ml_None,prog_Intermediate,soft_Low,lead_Low,low,manager
277,1383,1,51-60,Master's,ml_Basic,prog_Intermediate,soft_Low,lead_High,low,manager
277,1383,0,51-60,PhD,ml_None,prog_Intermediate,soft_Low,lead_Low,low,manager
277,1384,0,31-40,Bachelor's,ml_None,prog_Advanced,soft_High,lead_Low,low,manager
277,1384,1,51-60,Bachelor's,ml_None,prog_Basic,soft_Medium,lead_Medium,low,manager
277,1385,0,31-40,Master's,ml_Basic,prog_Basic,soft_Low,lead_Low,low,manager
277,1385,1,31-40,PhD,ml_Basic,prog_Advanced,soft_High,lead_Medium,low,manager
278,1386,1,41-50,Bachelor's,ml_None,prog_Basic,soft_Low,lead_High,high,analyst
278,1386,0,51-60,Bachelor's,ml_None,prog_None,soft_High,lead_Medium,high,analyst
278,1387,0,51-60,Bachelor's,ml_None,prog_Intermediate,soft_High,lead_Medium,high,analyst
278,1387,1,21-30,Master's,ml_Intermediate,prog_Advanced,soft_High,lead_Low,high,analyst
278,1388,1,21-30,PhD,ml_Basic,prog_Basic,soft_High,lead_Medium,high,analyst
278,1388,0,41-50,Master's,ml_None,prog_Intermediate,soft_Low,lead_Low,high,analyst
278,1389,1,31-40,PhD,ml_Basic,prog_Basic,soft_High,lead_High,high,analyst
278,1389,0,41-50,PhD,ml_None,prog_None,soft_Low,lead_Low,high,analyst
278,1390,1,41-50,Bachelor's,ml_Advanced,prog_Advanced,soft_Medium,lead_Medium,high,analyst
278,1390,0,41-50,Master's,ml_Basic,prog_Intermediate,soft_High,lead_High,high,analyst
279,1391,1,31-40,Master's,ml_None,prog_None,soft_Low,lead_Medium,high,analyst
279,1391,0,51-60,Bachelor's,ml_None,prog_None,soft_Medium,lead_High,high,analyst
279,1392,1,31-40,Bachelor's,ml_Basic,prog_Advanced,soft_Medium,lead_Medium,high,analyst
279,1392,0,51-60,Bachelor's,ml_None,prog_Intermediate,soft_Medium,lead_Medium,high,analyst
279,1393,1,21-30,Bachelor's,ml_Advanced,prog_Advanced,soft_Low,lead_High,high,analyst
279,1393,0,41-50,Master's,ml_Basic,prog_Basic,soft_Low,lead_Medium,high,analyst
279,1394,1,51-60,Bachelor's,ml_None,prog_Intermediate,soft_High,lead_High,high,analyst
279,1394,0,41-50,Master's,ml_None,prog_None,soft_Low,lead_Low,high,analyst
279,1395,0,41-50,Bachelor's,ml_None,prog_Intermediate,soft_Low,lead_Medium,high,analyst
279,1395,1,41-50,Master's,ml_Intermediate,prog_Advanced,soft_High,lead_Low,high,analyst
280,1396,1,21-30,Bachelor's,ml_Intermediate,prog_Intermediate,soft_Medium,lead_High,high,analyst
280,1396,0,41-50,Master's,ml_Basic,prog_Intermediate,soft_Low,lead_Low,high,analyst
280,1397,0,31-40,PhD,ml_Intermediate,prog_Intermediate,soft_Medium,lead_Medium,high,analyst
280,1397,1,41-50,Bachelor's,ml_None,prog_Advanced,soft_Low,lead_High,high,analyst
280,1398,0,31-40,PhD,ml_None,prog_Basic,soft_Low,lead_High,high,analyst
280,1398,1,21-30,Bachelor's,ml_Basic,prog_Intermediate,soft_Low,lead_Low,high,analyst
280,1399,0,51-60,PhD,ml_Basic,prog_Basic,soft_High,lead_Low,high,analyst
280,1399,1,31-40,Bachelor's,ml_Intermediate,prog_Advanced,soft_Medium,lead_Low,high,analyst
280,1400,1,41-50,Master's,ml_Advanced,prog_Advanced,soft_Medium,lead_Low,high,analyst
280,1400,0,51-60,PhD,ml_None,prog_Basic,soft_High,lead_High,high,analyst
281,1401,0,51-60,Master's,ml_Intermediate,prog_Intermediate,soft_High,lead_Low,high,manager
281,1401,1,21-30,PhD,ml_Basic,prog_Advanced,soft_Medium,lead_Low,high,manager
281,1402,0,31-40,Bachelor's,ml_Intermediate,prog_Advanced,soft_Medium,lead_Low,high,manager
281,1402,1,31-40,Master's,ml_Advanced,prog_Advanced,soft_High,lead_Low,high,manager
281,1403,0,51-60,Master's,ml_Basic,prog_Advanced,soft_Low,lead_Low,high,manager
281,1403,1,41-50,Bachelor's,ml_None,prog_Basic,soft_Medium,lead_High,high,manager
281,1404,0,31-40,Master's,ml_None,prog_Intermediate,soft_High,lead_Low,high,manager
281,1404,1,41-50,PhD,ml_None,prog_Advanced,soft_Medium,lead_High,high,manager
281,1405,0,51-60,Master's,ml_None,prog_Intermediate,soft_Low,lead_High,high,manager
281,1405,1,51-60,PhD,ml_Intermediate,prog_Intermediate,soft_High,lead_Medium,high,manager
282,1406,1,21-30,PhD,ml_Basic,prog_Intermediate,soft_High,lead_High,low,manager
282,1406,0,31-40,Bachelor's,ml_Intermediate,prog_Intermediate,soft_Low,lead_High,low,manager
282,1407,1,31-40,Bachelor's,ml_None,prog_Advanced,soft_Medium,lead_Low,low,manager
282,1407,0,21-30,PhD,ml_Basic,prog_Basic,soft_Medium,lead_Low,low,manager
282,1408,1,21-30,PhD,ml_Basic,prog_Intermediate,soft_Low,lead_Medium,low,manager
282,1408,0,41-50,Bachelor's,ml_Basic,prog_Advanced,soft_Low,lead_Medium,low,manager
282,1409,1,21-30,Master's,ml_Basic,prog_Basic,soft_Medium,lead_Medium,low,manager
282,1409,0,31-40,Master's,ml_Basic,prog_Advanced,soft_High,lead_Medium,low,manager
282,1410,1,31-40,Master's,ml_None,prog_Intermediate,soft_Medium,lead_High,low,manager
282,1410,0,51-60,Bachelor's,ml_Intermediate,prog_Advanced,soft_Medium,lead_Medium,low,manager
283,1411,1,31-40,Bachelor's,ml_Basic,prog_Intermediate,soft_Medium,lead_High,high,analyst
283,1411,0,51-60,Master's,ml_None,prog_None,soft_Low,lead_Low,high,analyst
283,1412,0,51-60,PhD,ml_None,prog_Advanced,soft_Low,lead_High,high,analyst
283,1412,1,31-40,PhD,ml_Intermediate,prog_Advanced,soft_High,lead_Low,high,analyst
283,1413,0,31-40,Bachelor's,ml_None,prog_None,soft_Low,lead_Medium,high,analyst
283,1413,1,31-40,Bachelor's,ml_Intermediate,prog_Advanced,soft_High,lead_Medium,high,analyst
283,1414,0,41-50,Bachelor's,ml_Basic,prog_Basic,soft_Low,lead_High,high,analyst
283,1414,1,21-30,Master's,ml_Advanced,prog_Advanced,soft_High,lead_High,high,analyst
283,1415,0,51-60,Bachelor's,ml_Intermediate,prog_Intermediate,soft_Low,lead_High,high,analyst
283,1415,1,41-50,PhD,ml_Basic,prog_Advanced,soft_High,lead_Medium,high,analyst
284,1416,1,51-60,PhD,ml_Basic,prog_Basic,soft_Medium,lead_Medium,high,analyst
284,1416,0,21-30,Master's,ml_Basic,prog_Basic,soft_High,lead_Medium,high,analyst
284,1417,0,51-60,Bachelor's,ml_None,prog_Intermediate,soft_High,lead_High,high,analyst
284,1417,1,21-30,PhD,ml_None,prog_Advanced,soft_Medium,lead_High,high,analyst
284,1418,1,51-60,PhD,ml_None,prog_Advanced,soft_Medium,lead_Low,high,analyst
284,1418,0,31-40,PhD,ml_Basic,prog_Basic,soft_Medium,lead_Low,high,analyst
284,1419,0,31-40,PhD,ml_Basic,prog_Basic,soft_Medium,lead_Low,high,analyst
284,1419,1,41-50,Bachelor's,ml_Intermediate,prog_Intermediate,soft_Medium,lead_Medium,high,analyst
284,1420,1,41-50,Bachelor's,ml_Basic,prog_Basic,soft_Low,lead_Low,high,analyst
284,1420,0,41-50,Master's,ml_None,prog_None,soft_Medium,lead_Low,high,analyst
285,1421,0,21-30,PhD,ml_None,prog_None,soft_Low,lead_High,high,manager
285,1421,1,21-30,Bachelor's,ml_None,prog_Advanced,soft_High,lead_Medium,high,manager
285,1422,0,31-40,Master's,ml_Basic,prog_Basic,soft_Medium,lead_Medium,high,manager
285,1422,1,41-50,PhD,ml_Advanced,prog_Advanced,soft_High,lead_Medium,high,manager
285,1423,0,41-50,PhD,ml_Basic,prog_Intermediate,soft_High,lead_Low,high,manager
285,1423,1,41-50,PhD,ml_Basic,prog_Intermediate,soft_Medium,lead_High,high,manager
285,1424,1,31-40,Bachelor's,ml_Basic,prog_Basic,soft_Medium,lead_High,high,manager
285,1424,0,41-50,Bachelor's,ml_None,prog_Intermediate,soft_Medium,lead_High,high,manager
285,1425,0,51-60,PhD,ml_None,prog_Basic,soft_High,lead_Low,high,manager
285,1425,1,31-40,Bachelor's,ml_Intermediate,prog_Intermediate,soft_Medium,lead_High,high,manager
286,1426,0,41-50,PhD,ml_Intermediate,prog_Advanced,soft_High,lead_High,low,analyst
286,1426,1,31-40,PhD,ml_Advanced,prog_Advanced,soft_Medium,lead_Medium,low,analyst
286,1427,1,31-40,Bachelor's,ml_None,prog_Basic,soft_Low,lead_High,low,analyst
286,1427,0,51-60,Bachelor's,ml_Basic,prog_Advanced,soft_Medium,lead_Medium,low,analyst
286,1428,0,41-50,Master's,ml_None,prog_Intermediate,soft_Medium,lead_High,low,analyst
286,1428,1,21-30,Master's,ml_Basic,prog_Basic,soft_Low,lead_High,low,analyst
286,1429,1,51-60,Master's,ml_None,prog_Basic,soft_High,lead_Medium,low,analyst
286,1429,0,51-60,Bachelor's,ml_None,prog_Advanced,soft_Low,lead_High,low,analyst
286,1430,1,21-30,Master's,ml_Basic,prog_Intermediate,soft_Low,lead_High,low,analyst
286,1430,0,51-60,PhD,ml_Basic,prog_Basic,soft_High,lead_Medium,low,analyst
287,1431,1,31-40,Master's,ml_None,prog_Intermediate,soft_Low,lead_High,high,analyst
287,1431,0,21-30,Bachelor's,ml_None,prog_Intermediate,soft_High,lead_Low,high,analyst
287,1432,1,31-40,Bachelor's,ml_None,prog_Basic,soft_Low,lead_Medium,high,analyst
287,1432,0,41-50,Bachelor's,ml_None,prog_None,soft_High,lead_High,high,analyst
287,1433,0,51-60,Bachelor's,ml_None,prog_None,soft_Medium,lead_Medium,high,analyst
287,1433,1,21-30,Bachelor's,ml_None,prog_Basic,soft_High,lead_Medium,high,analyst
287,1434,1,41-50,Master's,ml_Advanced,prog_Advanced,soft_Medium,lead_Medium,high,analyst
287,1434,0,31-40,Master's,ml_Basic,prog_Advanced,soft_Medium,lead_High,high,analyst
287,1435,1,51-60,Master's,ml_Intermediate,prog_Advanced,soft_High,lead_Low,high,analyst
287,1435,0,41-50,Master's,ml_None,prog_Intermediate,soft_Medium,lead_Medium,high,analyst
288,1436,0,31-40,Master's,ml_None,prog_Advanced,soft_Medium,lead_Medium,high,manager
288,1436,1,41-50,PhD,ml_None,prog_Basic,soft_Low,lead_Medium,high,manager
288,1437,1,21-30,Bachelor's,ml_Basic,prog_Basic,soft_High,lead_Medium,high,manager
288,1437,0,51-60,Bachelor's,ml_None,prog_Basic,soft_High,lead_Low,high,manager
288,1438,0,41-50,Bachelor's,ml_Intermediate,prog_Advanced,soft_Medium,lead_Low,high,manager
288,1438,1,41-50,Master's,ml_None,prog_Basic,soft_Medium,lead_Medium,high,manager
288,1439,0,41-50,Master's,ml_None,prog_None,soft_High,lead_Low,high,manager
288,1439,1,41-50,Master's,ml_None,prog_Advanced,soft_Medium,lead_Low,high,manager
288,1440,0,31-40,Master's,ml_None,prog_None,soft_Medium,lead_Low,high,manager
288,1440,1,31-40,Master's,ml_Intermediate,prog_Advanced,soft_Low,lead_High,high,manager
289,1441,1,21-30,PhD,ml_Intermediate,prog_Intermediate,soft_Low,lead_High,high,analyst
289,1441,0,41-50,Master's,ml_Intermediate,prog_Intermediate,soft_Medium,lead_Medium,high,analyst
289,1442,0,21-30,Bachelor's,ml_None,prog_None,soft_Medium,lead_Low,high,analyst
289,1442,1,41-50,PhD,ml_None,prog_None,soft_High,lead_High,high,analyst
289,1443,1,21-30,PhD,ml_Basic,prog_Intermediate,soft_Medium,lead_Medium,high,analyst
289,1443,0,51-60,Bachelor's,ml_None,prog_Intermediate,soft_Medium,lead_Medium,high,analyst
289,1444,1,41-50,Master's,ml_Intermediate,prog_Advanced,soft_Medium,lead_Medium,high,analyst
289,1444,0,51-60,Master's,ml_None,prog_Intermediate,soft_Low,lead_Low,high,analyst
289,1445,1,31-40,PhD,ml_Basic,prog_Intermediate,soft_Low,lead_Medium,high,analyst
289,1445,0,51-60,Bachelor's,ml_Intermediate,prog_Intermediate,soft_High,lead_Low,high,analyst
290,1446,0,31-40,Master's,ml_Basic,prog_Basic,soft_Low,lead_Medium,high,analyst
290,1446,1,21-30,Master's,ml_Intermediate,prog_Advanced,soft_Low,lead_Low,high,analyst
290,1447,1,41-50,Master's,ml_Intermediate,prog_Intermediate,soft_Medium,lead_Medium,high,analyst
290,1447,0,31-40,Bachelor's,ml_Advanced,prog_Advanced,soft_High,lead_Low,high,analyst
290,1448,1,31-40,Bachelor's,ml_None,prog_Advanced,soft_Low,lead_High,high,analyst
290,1448,0,41-50,Bachelor's,ml_None,prog_Basic,soft_Low,lead_Medium,high,analyst
290,1449,0,41-50,Bachelor's,ml_Intermediate,prog_Intermediate,soft_Medium,lead_High,high,analyst
290,1449,1,31-40,PhD,ml_None,prog_Advanced,soft_Medium,lead_Medium,high,analyst
290,1450,0,21-30,PhD,ml_None,prog_Intermediate,soft_High,lead_Low,high,analyst
290,1450,1,41-50,Master's,ml_Advanced,prog_Advanced,soft_Low,lead_Low,high,analyst
291,1451,0,31-40,Bachelor's,ml_None,prog_None,soft_High,lead_Low,high,manager
291,1451,1,41-50,PhD,ml_Basic,prog_Intermediate,soft_Medium,lead_High,high,manager
291,1452,1,41-50,Master's,ml_None,prog_Intermediate,soft_High,lead_Medium,high,manager
291,1452,0,41-50,PhD,ml_Basic,prog_Basic,soft_High,lead_Low,high,manager
291,1453,0,51-60,Bachelor's,ml_Intermediate,prog_Advanced,soft_Low,lead_Medium,high,manager
291,1453,1,31-40,PhD,ml_Intermediate,prog_Advanced,soft_Low,lead_Low,high,manager
291,1454,1,31-40,PhD,ml_Advanced,prog_Advanced,soft_High,lead_Medium,high,manager
291,1454,0,51-60,PhD,ml_None,prog_Intermediate,soft_Medium,lead_Low,high,manager
291,1455,1,51-60,PhD,ml_Basic,prog_Advanced,soft_Medium,lead_High,high,manager
291,1455,0,31-40,Bachelor's,ml_Intermediate,prog_Intermediate,soft_Low,lead_High,high,manager
292,1456,1,51-60,Master's,ml_Advanced,prog_Advanced,soft_High,lead_Medium,low,manager
292,1456,0,41-50,PhD,ml_Advanced,prog_Advanced,soft_Low,lead_Medium,low,manager
292,1457,1,21-30,PhD,ml_None,prog_Intermediate,soft_High,lead_High,low,manager
292,1457,0,31-40,PhD,ml_None,prog_Intermediate,soft_Low,lead_Low,low,manager
292,1458,1,31-40,Master's,ml_Basic,prog_Intermediate,soft_Low,lead_High,low,manager
292,1458,0,21-30,PhD,ml_None,prog_Intermediate,soft_Medium,lead_Low,low,manager
292,1459,0,41-50,PhD,ml_None,prog_Basic,soft_Medium,lead_Low,low,manager
292,1459,1,31-40,Master's,ml_Advanced,prog_Advanced,soft_Medium,lead_High,low,manager
292,1460,1,31-40,PhD,ml_Basic,prog_Advanced,soft_High,lead_Medium,low,manager
292,1460,0,21-30,Master's,ml_Intermediate,prog_Intermediate,soft_Medium,lead_Medium,low,manager
293,1461,0,21-30,Bachelor's,ml_Basic,prog_Advanced,soft_Low,lead_Low,high,manager
293,1461,1,51-60,Bachelor's,ml_Advanced,prog_Advanced,soft_Low,lead_Medium,high,manager
293,1462,1,41-50,Bachelor's,ml_Intermediate,prog_Intermediate,soft_High,lead_High,high,manager
293,1462,0,31-40,Master's,ml_Basic,prog_Intermediate,soft_Low,lead_Medium,high,manager
293,1463,0,31-40,Bachelor's,ml_Intermediate,prog_Advanced,soft_Medium,lead_Low,high,manager
293,1463,1,31-40,Master's,ml_Basic,prog_Intermediate,soft_Medium,lead_Medium,high,manager
293,1464,1,41-50,Bachelor's,ml_Basic,prog_Advanced,soft_Low,lead_High,high,manager
293,1464,0,51-60,Bachelor's,ml_None,prog_Basic,soft_Low,lead_Low,high,manager
293,1465,0,51-60,Bachelor's,ml_None,prog_Basic,soft_High,lead_Medium,high,manager
293,1465,1,51-60,PhD,ml_Intermediate,prog_Intermediate,soft_Medium,lead_High,high,manager
294,1466,0,51-60,Master's,ml_None,prog_Advanced,soft_Medium,lead_Low,low,manager
294,1466,1,51-60,Bachelor's,ml_Basic,prog_Intermediate,soft_Medium,lead_Medium,low,manager
294,1467,1,31-40,Master's,ml_None,prog_Advanced,soft_Medium,lead_High,low,manager
294,1467,0,51-60,Master's,ml_Intermediate,prog_Intermediate,soft_High,lead_Low,low,manager
294,1468,0,51-60,Master's,ml_Intermediate,prog_Intermediate,soft_High,lead_High,low,manager
294,1468,1,31-40,PhD,ml_Intermediate,prog_Intermediate,soft_High,lead_High,low,manager
294,1469,1,41-50,Bachelor's,ml_Basic,prog_Basic,soft_High,lead_Medium,low,manager
294,1469,0,41-50,PhD,ml_None,prog_Basic,soft_Low,lead_Low,low,manager
294,1470,0,41-50,PhD,ml_Basic,prog_Advanced,soft_Low,lead_Medium,low,manager
294,1470,1,41-50,Master's,ml_Basic,prog_Advanced,soft_Medium,lead_High,low,manager
295,1471,0,41-50,Master's,ml_None,prog_Intermediate,soft_High,lead_Low,high,manager
295,1471,1,21-30,Bachelor's,ml_Intermediate,prog_Advanced,soft_High,lead_Medium,high,manager
295,1472,0,31-40,PhD,ml_None,prog_Intermediate,soft_Low,lead_Medium,high,manager
295,1472,1,51-60,Bachelor's,ml_Intermediate,prog_Advanced,soft_Low,lead_Medium,high,manager
295,1473,1,51-60,Master's,ml_Basic,prog_Intermediate,soft_High,lead_Low,high,manager
295,1473,0,31-40,Bachelor's,ml_Basic,prog_Basic,soft_Medium,lead_Medium,high,manager
295,1474,1,21-30,PhD,ml_Advanced,prog_Advanced,soft_High,lead_High,high,manager
295,1474,0,31-40,PhD,ml_Advanced,prog_Advanced,soft_Medium,lead_Medium,high,manager
295,1475,1,41-50,PhD,ml_Advanced,prog_Advanced,soft_Low,lead_Medium,high,manager
295,1475,0,31-40,PhD,ml_Basic,prog_Advanced,soft_High,lead_Medium,high,manager
296,1476,0,41-50,Master's,ml_Basic,prog_Basic,soft_Medium,lead_Low,low,manager
296,1476,1,41-50,Master's,ml_Basic,prog_Advanced,soft_Low,lead_Medium,low,manager
296,1477,0,21-30,PhD,ml_None,prog_Intermediate,soft_Low,lead_Medium,low,manager
296,1477,1,51-60,Master's,ml_Intermediate,prog_Intermediate,soft_Medium,lead_Medium,low,manager
296,1478,1,41-50,PhD,ml_Advanced,prog_Advanced,soft_High,lead_High,low,manager
296,1478,0,31-40,PhD,ml_None,prog_None,soft_High,lead_High,low,manager
296,1479,1,51-60,Bachelor's,ml_None,prog_Advanced,soft_Medium,lead_High,low,manager
296,1479,0,31-40,Master's,ml_None,prog_Advanced,soft_High,lead_Medium,low,manager
296,1480,1,31-40,Bachelor's,ml_Intermediate,prog_Advanced,soft_Medium,lead_High,low,manager
296,1480,0,21-30,PhD,ml_None,prog_Advanced,soft_High,lead_Low,low,manager
297,1481,0,31-40,PhD,ml_None,prog_Basic,soft_Medium,lead_Low,high,analyst
297,1481,1,41-50,Master's,ml_Advanced,prog_Advanced,soft_Low,lead_Low,high,analyst
297,1482,1,21-30,Master's,ml_Basic,prog_Intermediate,soft_Medium,lead_Medium,high,analyst
297,1482,0,21-30,Bachelor's,ml_Advanced,prog_Advanced,soft_Low,lead_Medium,high,analyst
297,1483,0,21-30,Bachelor's,ml_Intermediate,prog_Advanced,soft_Medium,lead_Medium,high,analyst
297,1483,1,51-60,Bachelor's,ml_Basic,prog_Basic,soft_Medium,lead_High,high,analyst
297,1484,0,21-30,Master's,ml_None,prog_Advanced,soft_High,lead_Low,high,analyst
297,1484,1,41-50,Bachelor's,ml_Advanced,prog_Advanced,soft_Medium,lead_Medium,high,analyst
297,1485,1,41-50,Master's,ml_Basic,prog_Basic,soft_Medium,lead_Medium,high,analyst
297,1485,0,31-40,Master's,ml_Basic,prog_Basic,soft_High,lead_Low,high,analyst
298,1486,1,31-40,Master's,ml_Intermediate,prog_Advanced,soft_Low,lead_High,high,manager
298,1486,0,51-60,Bachelor's,ml_Basic,prog_Intermediate,soft_High,lead_High,high,manager
298,1487,1,31-40,Master's,ml_None,prog_Intermediate,soft_Low,lead_Medium,high,manager
298,1487,0,41-50,Master's,ml_None,prog_Basic,soft_High,lead_High,high,manager
298,1488,0,21-30,Bachelor's,ml_Intermediate,prog_Intermediate,soft_Low,lead_High,high,manager
298,1488,1,51-60,Master's,ml_None,prog_Basic,soft_Medium,lead_Medium,high,manager
298,1489,1,51-60,Master's,ml_Intermediate,prog_Advanced,soft_High,lead_Low,high,manager
298,1489,0,41-50,Bachelor's,ml_None,prog_Basic,soft_Low,lead_Low,high,manager
298,1490,1,51-60,Master's,ml_Basic,prog_Intermediate,soft_Medium,lead_Low,high,manager
298,1490,0,51-60,Bachelor's,ml_Basic,prog_Basic,soft_Medium,lead_Low,high,manager
299,1491,1,41-50,PhD,ml_None,prog_Advanced,soft_High,lead_Medium,high,manager
299,1491,0,41-50,PhD,ml_Basic,prog_Intermediate,soft_High,lead_Low,high,manager
299,1492,0,51-60,Bachelor's,ml_None,prog_Basic,soft_Medium,lead_Low,high,manager
299,1492,1,51-60,Bachelor's,ml_Basic,prog_Advanced,soft_Low,lead_Medium,high,manager
299,1493,1,41-50,Master's,ml_None,prog_Intermediate,soft_Medium,lead_Medium,high,manager
299,1493,0,51-60,Bachelor's,ml_Intermediate,prog_Advanced,soft_Low,lead_Medium,high,manager
