"","PROLIFIC_PID","task_number","profile","chosen","age","educ","ml","prog","soft","lead","task_id","Progress","Finished","RecordedDate","LocationLatitude","LocationLongitude","consent","resp_age","resp_sex","resp_hiring","resp_role","resp_edu","industry_type","dig_literacy","dig_use","dig_skills","gov_reg","gov_reskill","personal_data_safety_cause_for_concern","ai_increases_prod_without_unemp","labour_welfare_policies_over_econ_growth","ai_driven_high_job_disp_in_the_future","more_ai_research_and_development","check_1","check_2","ai_framing","job_role","Duration_mins","m_check","Status","Decision.making.responsibilities","Age","Sex","Ethnicity.simplified","Country.of.residence","Nationality","Language","Time.taken_mins","Region","resp_age_num","condition"
"3176","674a023faac933c0fe484be0",3,"A",0,48,"Master's","Basic","Intermediate","Low","Medium","674a023faac933c0fe484be0_3","100","True","45796.7490784144","34.1867","-118.3878","Yes","45-54","Female","Yes, regularly","Retail Manager","High School or lower","Marketing","Somewhat comfortable","I use AI tools occasionally","Intermediate","Agree","Strongly agree","Agree","Agree","Agree","Agree","Agree","The company relies heavily on AI.","Moderately","high","analyst",2.81666666666667,"pass","APPROVED","Accounts/finance, Customer/client, Hiring, Marketing/sales/advertising, People management, Research/development","45","Female","Black","United States","United States","English",3.05,"US","45","High AI + Analyst"
"3177","674b272c3a6ec4052c11fabb",3,"A",0,51,"Bachelor's","Advanced","Advanced","Medium","Low","674b272c3a6ec4052c11fabb_3","100","True","45796.7556151273","37.751","-97.822","Yes","25-34","Female","Yes, regularly","middle manager","Bachelor's Degree","Banking, Finance and Insurance","Very comfortable","I use AI tools frequently","Advanced","Neutral","Strongly disagree","Agree","Neutral","Disagree","Neutral","Neutral","The company relies heavily on AI.","Slightly","high","analyst",3.88333333333333,"pass","APPROVED","Hiring, Business strategy, Customer/client, Operations/production, Accounts/finance","33","Female","Black","United States","United States","English",4.2,"US","33","High AI + Analyst"
"3178","674fdfb1dad82e35c87c4063",3,"A",1,28,"PhD","None","Basic","High","Medium","674fdfb1dad82e35c87c4063_3","100","True","45796.7782654167","40.726","-73.848","Yes","25-34","Male","Occasionally","Financial Advisor","Bachelor's Degree","Banking, Finance and Insurance","Somewhat comfortable","I use AI tools frequently","Intermediate","Disagree","Disagree","Neutral","Agree","Agree","Agree","Agree","The company relies heavily on AI.","Significantly","high","analyst",8.56666666666667,"pass","APPROVED","Accounts/finance, Business strategy, Customer/client, Hiring, Marketing/sales/advertising, Operations/production, People management, Research/development, Supply chain/logistics","26","Male","White","United States","United States","English",8.78333333333333,"US","26","High AI + Analyst"
"3179","6763b46518e4b44b2be6c127",3,"A",0,60,"Bachelor's","None","None","Medium","Medium","6763b46518e4b44b2be6c127_3","100","True","45796.7496959954","42.4125","-71.0034","Yes","25 or younger","Female","Occasionally","Human resources","Bachelor's Degree","Marketing","Very comfortable","I use AI tools frequently","Intermediate","Agree","Agree","Agree","Agree","Agree","Disagree","Agree","The company relies heavily on AI.","Moderately","high","analyst",4.9,"pass","APPROVED","Accounts/finance, Business strategy, Customer/client, Hiring, Marketing/sales/advertising, Operations/production, People management, Research/development, Supply chain/logistics","20","Female","White","United States","United States","English",5.33333333333333,"US","20","High AI + Analyst"
"3180","6765c83fd831b46c5c271d37",3,"A",1,46,"PhD","Advanced","Advanced","High","High","6765c83fd831b46c5c271d37_3","100","True","45796.7523789005","43.082","-96.1747","Yes","35-44","Female","Yes, regularly","Sales Manager and Lab Biologist","Master's Degree","Retail","Somewhat comfortable","I use AI tools occasionally","Intermediate","Neutral","Agree","Agree","Neutral","Agree","Agree","Agree","The company relies heavily on AI.","Significantly","high","analyst",3.9,"pass","APPROVED","Business strategy, Customer/client, Hiring, Marketing/sales/advertising, Operations/production, People management, Research/development, Supply chain/logistics, Accounts/finance","35","Female","White","United States","United States","English",4.01666666666667,"US","35","High AI + Analyst"
"3181","676841875e5a66ab4f3c6c70",3,"A",1,50,"PhD","Basic","Intermediate","Low","Medium","676841875e5a66ab4f3c6c70_3","100","True","45796.7801613542","35.1512","-89.972","Yes","25-34","Male","Yes, regularly","Construction Engineer","Bachelor's Degree","Marketing","Somewhat comfortable","I use AI tools occasionally","Intermediate","Disagree","Neutral","Disagree","Disagree","Neutral","Agree","Disagree","The company has limited or no use of AI.","Slightly","high","analyst",20.45,"pass","APPROVED","Marketing/sales/advertising, Operations/production, People management, Hiring, Accounts/finance, Supply chain/logistics","24","Female","Black","United States","United States","English",21.8333333333333,"US","24","High AI + Analyst"
"3182","67717dbed2f7973f4765bf28",3,"A",1,34,"Bachelor's","Advanced","Advanced","High","Medium","67717dbed2f7973f4765bf28_3","100","True","45796.8246864931","41.8835","-87.6305","Yes","25-34","Female","Yes, regularly","IT manager","Master's Degree","Computer and Technology","Very comfortable","I use AI tools frequently","Advanced","Agree","Strongly agree","Neutral","Agree","Agree","Neutral","Agree","The company relies heavily on AI.","Significantly","high","analyst",5.73333333333333,"pass","APPROVED","Business strategy, Hiring, Customer/client, Research/development","22","Female","DATA_EXPIRED","United States","United States","English",5.96666666666667,"US","22","High AI + Analyst"
"3183","6779bce01a0c616d0855deb7",3,"A",1,35,"PhD","Intermediate","Advanced","Medium","Medium","6779bce01a0c616d0855deb7_3","100","True","45796.7657295486","33.5709","-117.6356","Yes","45-54","Male","Yes, regularly","Manager","Master's Degree","Manufacturing","Very comfortable","I use AI tools frequently","Intermediate","Disagree","Neutral","Agree","Agree","Neutral","Disagree","Strongly agree","The company relies heavily on AI.","Significantly","high","analyst",7.16666666666667,"pass","APPROVED","Accounts/finance, Hiring, Business strategy, People management","46","Male","White","United States","United States","English",7.33333333333333,"US","46","High AI + Analyst"
"3184","6779f4fce86dac7beaa53b97",3,"A",0,40,"Bachelor's","Basic","Advanced","High","Low","6779f4fce86dac7beaa53b97_3","100","True","45796.7572780324","39.4777","-77.3439","Yes","45-54","Male","Occasionally","HR Manager","Master's Degree","Government","Very comfortable","I use AI tools occasionally","Intermediate","Agree","Strongly agree","Strongly agree","Neutral","Agree","Strongly agree","Agree","The company relies heavily on AI.","Moderately","high","analyst",4.56666666666667,"pass","APPROVED","Hiring","46","Male","Black","United States","United States","English",4.7,"US","46","High AI + Analyst"
"3185","678847a19e02bbe5929d915d",3,"A",0,52,"Master's","Basic","Intermediate","Low","Low","678847a19e02bbe5929d915d_3","100","True","45796.7542170023","34.7784","-96.6752","Yes","25-34","Female","Yes, regularly","Higher Management","PhD or higher","Health Care and Social Assistance","Very comfortable","I use AI tools occasionally","Intermediate","Disagree","Strongly agree","Neutral","Neutral","Disagree","Agree","Agree","The company relies heavily on AI.","Significantly","high","analyst",10.7333333333333,"pass","APPROVED","Hiring, Accounts/finance, Marketing/sales/advertising, Operations/production, People management, Supply chain/logistics, Research/development","33","Female","White","United States","United States","English",11.0166666666667,"US","33","High AI + Analyst"
"3186","679329229052622525510c78",3,"A",0,42,"Master's","Intermediate","Advanced","Low","High","679329229052622525510c78_3","100","True","45796.7687345255","39.0469","-77.4903","Yes","25-34","Female","Yes, regularly","ceo","Bachelor's Degree","Computer and Technology","Very comfortable","I use AI tools frequently","Intermediate","Disagree","Disagree","Disagree","Strongly disagree","Strongly disagree","Strongly disagree","Disagree","The company relies heavily on AI.","Moderately","high","analyst",6.01666666666667,"pass","APPROVED","Accounts/finance, Hiring, Operations/production, Research/development, People management, Marketing/sales/advertising, Customer/client, Business strategy, Supply chain/logistics","32","Female","White","United States","United States","English",7.05,"US","32","High AI + Analyst"
"3187","67a90be1ed4a95e3c6ea5bf3",3,"A",1,27,"PhD","None","Intermediate","High","Medium","67a90be1ed4a95e3c6ea5bf3_3","100","True","45783.6626337037","37.751","-97.822","Yes","35-44","Female","Occasionally","Manager","Master's Degree","Customer Service","Very comfortable","I use AI tools frequently","Intermediate","Neutral","Agree","Disagree","Agree","Agree","Disagree","Strongly agree","The company relies heavily on AI.","Significantly","high","analyst",6.25,"pass","APPROVED","Supply chain/logistics, Research/development, People management, Operations/production, Marketing/sales/advertising, Hiring, Customer/client, Business strategy, Accounts/finance","37","Female","White","United States","United States","English",6.63333333333333,"US","37","High AI + Analyst"
"3188","67ab596936b58c119548d589",3,"A",1,30,"PhD","Intermediate","Advanced","Medium","Medium","67ab596936b58c119548d589_3","100","True","45796.7611796759","37.751","-97.822","Yes","35-44","Male","Yes, regularly","HR manager","Bachelor's Degree","manufacturing","Very comfortable","I use AI tools frequently","Advanced","Agree","Agree","Agree","Agree","Agree","Neutral","Agree","The company relies heavily on AI.","Significantly","high","analyst",11.7833333333333,"pass","APPROVED","People management, Supply chain/logistics, Hiring, Customer/client","38","Male","Black","United States","United States","English",12,"US","38","High AI + Analyst"
"3189","67ae047c6e531fb2e70c1926",3,"A",1,30,"Bachelor's","Basic","Advanced","Low","High","67ae047c6e531fb2e70c1926_3","100","True","45796.8139026505","37.751","-97.822","Yes","25-34","Male","Yes, regularly","Top management","Bachelor's Degree","Computer and Technology","Very uncomfortable","I use AI tools frequently","Intermediate","Agree","Agree","Agree","Strongly agree","Strongly agree","Neutral","Strongly agree","The company relies heavily on AI.","Moderately","high","analyst",8.63333333333333,"pass","APPROVED","Hiring, People management","26","Male","Black","United States","United States","English",8.9,"US","26","High AI + Analyst"
"3190","67c5baf2d8069270128f5896",3,"A",0,53,"Bachelor's","Advanced","Advanced","Low","Medium","67c5baf2d8069270128f5896_3","100","True","45796.7647288079","37.751","-97.822","Yes","54-65","Female","Occasionally","Line manager","Master's Degree","Hospitality","Very comfortable","I use AI tools frequently","Intermediate","Agree","Agree","Neutral","Neutral","Agree","Agree","Neutral","The company relies heavily on AI.","Moderately","high","analyst",9.11666666666667,"pass","APPROVED","Supply chain/logistics, People management, Hiring, Customer/client","63","Female","White","United States","United States","English",9.33333333333333,"US","63","High AI + Analyst"
"3191","67ce066d8423f4b37bcbdde8",3,"A",1,27,"PhD","Advanced","Advanced","Medium","Low","67ce066d8423f4b37bcbdde8_3","100","True","45796.7598506829","41.1462","-73.9966","Yes","45-54","Female","Yes, regularly","HR manager","Master's Degree","Banking, Finance and Insurance","Very comfortable","I use AI tools frequently","Intermediate","Disagree","Neutral","Disagree","Strongly agree","Agree","Neutral","Strongly agree","The company relies heavily on AI.","Moderately","high","analyst",4.91666666666667,"pass","APPROVED","Hiring, Accounts/finance, Marketing/sales/advertising","50","Female","White","United States","United States","English",5.2,"US","50","High AI + Analyst"
"3192","67d1d3ffb1662a82e5e93fb4",3,"A",1,51,"Bachelor's","Basic","Advanced","High","Low","67d1d3ffb1662a82e5e93fb4_3","100","True","45796.7527704514","33.6988","-78.916","Yes","25-34","Female","Yes, regularly","Service manager","Bachelor's Degree","Computer and Technology","Very comfortable","I use AI tools frequently","Advanced","Disagree","Strongly agree","Agree","Agree","Agree","Agree","Strongly agree","The company relies heavily on AI.","Significantly","high","analyst",7.71666666666667,"pass","APPROVED","Accounts/finance, People management, Supply chain/logistics, Customer/client, Hiring","25","Female","Black","United States","United States","English",7.95,"US","25","High AI + Analyst"
"3193","67d3ae4ba9a2595f154f14c7",3,"A",0,41,"Bachelor's","Intermediate","Intermediate","High","Medium","67d3ae4ba9a2595f154f14c7_3","100","True","45796.7782326736","40.7503","-74.0014","Yes","35-44","Male","Yes, regularly","Manager","Master's Degree","Logistics/Transportation,Marketing,Cybersecurity,Customer Service,Computer and Technology","Very comfortable","I use AI tools frequently","Advanced","Agree","Agree","Strongly agree","Strongly disagree","Strongly agree","Strongly agree","Strongly agree","The company relies heavily on AI.","Significantly","high","analyst",15.0833333333333,"pass","APPROVED","Hiring, Customer/client, Marketing/sales/advertising, Operations/production, People management, Research/development, Supply chain/logistics","39","Male","White","United States","United States","English",15.5666666666667,"US","39","High AI + Analyst"
"3194","67d47bef1b8777e754726be0",3,"A",0,44,"Master's","Basic","Intermediate","Low","High","67d47bef1b8777e754726be0_3","100","True","45796.8047632176","43.8997","-100.7116","Yes","54-65","Female","Yes, regularly","Manager","Master's Degree","Education","Very comfortable","I use AI tools frequently","Intermediate","Agree","Strongly agree","Strongly agree","Neutral","Strongly agree","Agree","Strongly agree","The company relies heavily on AI.","Moderately","high","analyst",9.7,"pass","APPROVED","Hiring, People management, Business strategy, Accounts/finance","53","Female","White","United States","United States","English",10.0666666666667,"US","53","High AI + Analyst"
"3195","67d4a2815ebaf958aa085c6d",3,"A",0,27,"Master's","None","Intermediate","High","Medium","67d4a2815ebaf958aa085c6d_3","100","True","45796.7769842477","40.7126","-74.0066","Yes","35-44","Female","Occasionally","Technical Operations Manager","Bachelor's Degree","Computer and Technology","Very comfortable","I use AI tools frequently","Intermediate","Neutral","Strongly agree","Agree","Disagree","Agree","Agree","Strongly agree","The company relies heavily on AI.","Significantly","high","analyst",8.33333333333333,"pass","APPROVED","Business strategy, Hiring, Marketing/sales/advertising, Operations/production, People management, Research/development, Customer/client","38","Female","White","United States","United States","English",8.66666666666667,"US","38","High AI + Analyst"
"3196","67d884f13098d19e754e36e5",3,"A",1,29,"Bachelor's","Intermediate","Advanced","High","High","67d884f13098d19e754e36e5_3","100","True","45783.6633215278","37.751","-97.822","Yes","25-34","Female","Yes, regularly","SUPERVISOR","Bachelor's Degree","Banking, Finance and Insurance","Very comfortable","I use AI tools frequently","Advanced","Neutral","Disagree","Disagree","Disagree","Neutral","Disagree","Disagree","The company relies heavily on AI.","Moderately","high","analyst",4.23333333333333,"pass","APPROVED","Hiring, Marketing/sales/advertising, Operations/production, People management, Research/development, Supply chain/logistics","28","Female","White","United States","United States","English",4.63333333333333,"US","28","High AI + Analyst"
"3197","67dc79e7fdb3c00cca562900",3,"A",1,25,"Master's","None","Advanced","Medium","Medium","67dc79e7fdb3c00cca562900_3","100","True","45796.7559662269","40.3344","-74.795","Yes","35-44","Female","Yes, regularly","Human Resource Manager","Master's Degree","Manufacturing","Very comfortable","I use AI tools frequently","Intermediate","Agree","Strongly agree","Agree","Agree","Agree","Neutral","Strongly agree","The company relies heavily on AI.","Significantly","high","analyst",7.56666666666667,"pass","APPROVED","People management, Operations/production, Marketing/sales/advertising, Hiring, Customer/client","37","Female","Black","United States","United States","English",7.9,"US","37","High AI + Analyst"
"3198","67deea12d776d1d5a03e47ba",3,"A",1,46,"Bachelor's","None","Basic","High","Medium","67deea12d776d1d5a03e47ba_3","100","True","45796.7495766667","47.6722","-122.1257","Yes","45-54","Female","Yes, regularly","MANAGER","Master's Degree","Banking, Finance and Insurance","Very comfortable","I use AI tools frequently","Advanced","Disagree","Disagree","Strongly disagree","Strongly disagree","Disagree","Disagree","Strongly disagree","The company relies heavily on AI.","Moderately","high","analyst",4.2,"pass","APPROVED","Accounts/finance, Business strategy, Customer/client, Hiring, Marketing/sales/advertising, Operations/production, People management, Research/development, Supply chain/logistics","53","Female","White","United States","United States","English",4.43333333333333,"US","53","High AI + Analyst"
"3199","67df96103881052b9489230b",3,"A",1,30,"PhD","Basic","Basic","High","Medium","67df96103881052b9489230b_3","100","True","45796.7543108218","40.7126","-74.0066","Yes","35-44","Female","Yes, regularly","Manager","Master's Degree","Cybersecurity,Computer and Technology","Very comfortable","I use AI tools occasionally","Advanced","Agree","Agree","Neutral","Agree","Neutral","Agree","Agree","The company relies heavily on AI.","Significantly","high","analyst",8.1,"pass","APPROVED","Business strategy, Customer/client, Accounts/finance, Hiring, Marketing/sales/advertising, People management, Operations/production","36","Female","White","United States","United States","English",8.45,"US","36","High AI + Analyst"
"3200","67dff174e3c6d53e63e3a6a8",3,"A",1,27,"Bachelor's","Advanced","Advanced","Low","High","67dff174e3c6d53e63e3a6a8_3","100","True","45796.7751371296","37.751","-97.822","Yes","35-44","Male","Yes, regularly","Marketing manager and programs cordinator","Bachelor's Degree","Marketing,Entertainment and Media,E-commerce,Retail,Customer Service","Very comfortable","I use AI tools frequently","Intermediate","Agree","Strongly agree","Agree","Agree","Strongly agree","Strongly agree","Strongly agree","The company relies heavily on AI.","Significantly","high","analyst",7.73333333333333,"pass","APPROVED","Marketing/sales/advertising, Operations/production, People management, Research/development, Supply chain/logistics, Hiring, Customer/client, Business strategy","37","Male","White","United States","United States","English",8.18333333333333,"US","37","High AI + Analyst"
"3201","67dff46be3c6d53e63e3a77b",3,"A",0,33,"PhD","None","Basic","Low","High","67dff46be3c6d53e63e3a77b_3","100","True","45796.7647056944","37.751","-97.822","Yes","35-44","Female","Yes, regularly","Manager","Bachelor's Degree","Construction","Very comfortable","I use AI tools frequently","Intermediate","Agree","Agree","Neutral","Agree","Neutral","Agree","Agree","The company relies heavily on AI.","Slightly","high","analyst",7.6,"pass","APPROVED","Business strategy, People management, Supply chain/logistics, Research/development, Hiring, Operations/production","39","Female","White","United States","United States","English",7.83333333333333,"US","39","High AI + Analyst"
"3202","67e07eb145ef9b9a0801e8ca",3,"A",0,39,"Bachelor's","None","None","Low","Medium","67e07eb145ef9b9a0801e8ca_3","100","True","45796.7799546759","33.4532","-112.0748","Yes","35-44","Female","Yes, regularly","MANAGING DIRECTOR","Bachelor's Degree","Hospitality","Somewhat comfortable","I use AI tools occasionally","Intermediate","Neutral","Agree","Strongly agree","Agree","Agree","Strongly agree","Agree","The company relies heavily on AI.","Significantly","high","analyst",17.85,"pass","APPROVED","Hiring, Accounts/finance, Business strategy, Customer/client, Operations/production, People management, Supply chain/logistics, Other","40","Female","White","United States","United States","English",22.5833333333333,"US","40","High AI + Analyst"
"3203","67e15cd433544c9a6bdd35b0",3,"A",1,51,"PhD","None","Advanced","Medium","Low","67e15cd433544c9a6bdd35b0_3","100","True","45796.7507942245","35.2296","-80.843","Yes","54-65","Female","Occasionally","Customer Success Manager","Bachelor's Degree","E-commerce,Customer Service","Somewhat comfortable","I use AI tools occasionally","Intermediate","Disagree","Agree","Disagree","Agree","Agree","Disagree","Agree","The company relies heavily on AI.","Significantly","high","analyst",5.16666666666667,"pass","APPROVED","Customer/client, Hiring, Other","56","Female","White","United States","United States","English",5.4,"US","56","High AI + Analyst"
"3204","67e338f9e9be2c240e774fee",3,"A",0,58,"Bachelor's","None","None","Medium","Medium","67e338f9e9be2c240e774fee_3","100","True","45783.6670547801","37.751","-97.822","Yes","25-34","Female","Yes, regularly","middle manager","Master's Degree","Banking, Finance and Insurance","Very comfortable","I use AI tools frequently","Intermediate","Disagree","Agree","Disagree","Strongly agree","Neutral","Neutral","Strongly agree","The company relies heavily on AI.","Significantly","high","analyst",9.91666666666667,"pass","APPROVED","Accounts/finance, Hiring, Business strategy","27","Female","White","United States","United States","English",10.2,"US","27","High AI + Analyst"
"3205","67e42a7bdae7875a883eead0",3,"A",1,25,"PhD","Basic","Intermediate","Medium","Medium","67e42a7bdae7875a883eead0_3","100","True","45796.8034648611","41.9345","-88.004","Yes","25-34","Male","Yes, regularly","Senior Manager","Master's Degree","Healthcare and Pharmaceuticals","Very comfortable","I use AI tools frequently","Intermediate","Disagree","Agree","Agree","Agree","Neutral","Disagree","Agree","The company relies heavily on AI.","Significantly","high","analyst",9.93333333333333,"pass","APPROVED","Business strategy, Customer/client, Hiring, Marketing/sales/advertising, Operations/production, People management, Research/development, Supply chain/logistics","31","Male","Black","United States","United States","English",10.4,"US","31","High AI + Analyst"
"3206","67e4ae4138a215b586f1355c",3,"A",1,35,"Bachelor's","None","Advanced","Low","High","67e4ae4138a215b586f1355c_3","100","True","45796.7689373264","40.7503","-74.0014","Yes","25 or younger","Female","Yes, regularly","HR Manager","Bachelor's Degree","manufacturing","Somewhat comfortable","I use AI tools frequently","Intermediate","Disagree","Agree","Agree","Agree","Agree","Disagree","Agree","The company relies heavily on AI.","Significantly","high","analyst",16.05,"pass","APPROVED","Accounts/finance, Business strategy, Hiring, Customer/client, Operations/production, Marketing/sales/advertising, People management","22","Female","White","United States","United States","English",16.35,"US","22","High AI + Analyst"
"3207","67e8fde4ac9317593a3face1",3,"A",0,30,"Bachelor's","Intermediate","Advanced","Medium","Medium","67e8fde4ac9317593a3face1_3","100","True","45796.7561990162","37.751","-97.822","Yes","35-44","Male","Yes, regularly","manager","Master's Degree","Computer and Technology","Very comfortable","I use AI tools occasionally","Advanced","Neutral","Neutral","Neutral","Agree","Agree","Agree","Neutral","The company relies heavily on AI.","Significantly","high","analyst",12.6166666666667,"pass","APPROVED","Business strategy, Customer/client, Hiring, People management, Marketing/sales/advertising, Operations/production","44","Male","White","United States","United States","English",12.8166666666667,"US","44","High AI + Analyst"
"3208","67e9e4a4cddd6331b90f280c",3,"A",0,28,"PhD","Intermediate","Intermediate","Medium","Low","67e9e4a4cddd6331b90f280c_3","100","True","45796.7594483102","40.7809","-73.9502","Yes","45-54","Female","Occasionally","Healthcare  Profession","Bachelor's Degree","healthcare","Very comfortable","I use AI tools occasionally","Advanced","Disagree","Neutral","Neutral","Disagree","Neutral","Neutral","Disagree","The company relies heavily on AI.","Moderately","high","analyst",11.1,"pass","APPROVED","Hiring, Research/development, People management, Customer/client","46","Female","White","United States","United States","English",11.4666666666667,"US","46","High AI + Analyst"
"3209","67eaec8c61aa41421bb8dfdf",3,"A",0,56,"Bachelor's","Basic","Basic","High","Low","67eaec8c61aa41421bb8dfdf_3","100","True","45796.7594346528","46.2527","20.154","Yes","45-54","Female","Yes, regularly","Co-owner","PhD or higher","Computer and Technology","Very comfortable","I use AI tools occasionally","Intermediate","Strongly agree","Strongly agree","Agree","Strongly disagree","Strongly agree","Strongly agree","Disagree","The company relies heavily on AI.","Significantly","high","analyst",5.86666666666667,"pass","APPROVED","Hiring, Accounts/finance, Operations/production, Other","52","Female","White","Hungary","Hungary","Hungarian",5.98333333333333,"EU","52","High AI + Analyst"
"3210","67ebcd26fcd7c2ee469b8533",3,"A",0,48,"PhD","None","None","High","High","67ebcd26fcd7c2ee469b8533_3","100","True","45796.8168385995","35.0737","-78.8883","Yes","45-54","Female","Yes, regularly","HR Manager","Master's Degree","Computer and Technology","Very comfortable","I use AI tools frequently","Advanced","Agree","Strongly agree","Agree","Neutral","Strongly agree","Agree","Agree","The company relies heavily on AI.","Significantly","high","analyst",8.93333333333333,"pass","APPROVED","Hiring, Operations/production, Business strategy, Research/development, Accounts/finance, Customer/client, People management","44","Female","White","United States","United States","English",9.43333333333333,"US","44","High AI + Analyst"
"3211","67efb40e109c97ac3a0505b2",3,"A",0,54,"PhD","None","Advanced","Medium","High","67efb40e109c97ac3a0505b2_3","100","True","45796.7575887963","37.751","-97.822","Yes","54-65","Female","Yes, regularly","head of department","Master's Degree","healthcare","Very comfortable","I use AI tools frequently","Intermediate","Neutral","Agree","Neutral","Agree","Agree","Neutral","Agree","The company relies heavily on AI.","Significantly","high","analyst",16.8,"pass","APPROVED","Hiring, Accounts/finance, Business strategy, Customer/client, Marketing/sales/advertising, Research/development","55","Female","White","United States","United States","English",17.2166666666667,"US","55","High AI + Analyst"
"3212","67efb72d3e991272e4b96406",3,"A",0,43,"Master's","None","Basic","Low","High","67efb72d3e991272e4b96406_3","100","True","45796.7530543287","41.1462","-73.9966","Yes","54-65","Female","Occasionally","Manager","Master's Degree","Banking, Finance and Insurance","Somewhat comfortable","I use AI tools frequently","Intermediate","Agree","Agree","Agree","Agree","Agree","Neutral","Agree","The company relies heavily on AI.","Significantly","high","analyst",7.46666666666667,"pass","APPROVED","Hiring, People management, Business strategy, Accounts/finance","59","Female","White","United States","United States","English",7.73333333333333,"US","59","High AI + Analyst"
"3213","67f083fe2557073ca3e175a6",3,"A",1,35,"PhD","Basic","Intermediate","High","Low","67f083fe2557073ca3e175a6_3","100","True","45796.7649122917","35.0737","-78.8883","Yes","35-44","Female","Occasionally","healthcare practitioner, supervisor","PhD or higher","healthcare and medicine","Somewhat comfortable","I use AI tools occasionally","Intermediate","Neutral","Agree","Neutral","Disagree","Strongly agree","Agree","Agree","I don't recall.","Slightly","high","analyst",17.7833333333333,"pass","APPROVED","Customer/client, Hiring","43","Female","White","United States","United States","English",18.1333333333333,"US","43","High AI + Analyst"
"3214","67f2cc226edbc1557a94e6ca",3,"A",0,53,"Bachelor's","None","Intermediate","Low","Medium","67f2cc226edbc1557a94e6ca_3","100","True","45796.758977419","40.7126","-74.0066","Yes","25-34","Female","Yes, regularly","Manager","Bachelor's Degree","Healthcare","Very comfortable","I use AI tools frequently","Intermediate","Agree","Agree","Agree","Agree","Agree","Agree","Agree","The company relies heavily on AI.","Moderately","high","analyst",17.9166666666667,"pass","APPROVED","Hiring, Business strategy, Customer/client, Operations/production, People management, Research/development, Other","32","Female","White","United States","United States","English",16.5666666666667,"US","32","High AI + Analyst"
"3215","680d72d437427b266e36d491",3,"A",0,57,"Bachelor's","None","Intermediate","Low","Medium","680d72d437427b266e36d491_3","100","True","45796.7993020255","40.7872","-74.3225","Yes","25-34","Female","Yes, regularly","Manager","Master's Degree","Marketing","Very comfortable","I use AI tools frequently","Advanced","Agree","Neutral","Agree","Agree","Strongly agree","Agree","Strongly agree","The company has limited or no use of AI.","Moderately","high","analyst",3.65,"pass","APPROVED","Hiring","28","Male","Black","United States","United States","English",4.18333333333333,"US","28","High AI + Analyst"
"3216","6815f715db4b297fb0c6aa19",3,"A",1,52,"Master's","Basic","Advanced","Medium","High","6815f715db4b297fb0c6aa19_3","100","True","45796.7516627778","40.7126","-74.0066","Yes","35-44","Male","Yes, regularly","Managerial","Bachelor's Degree","Entertainment and Media","Very comfortable","I use AI tools occasionally","Advanced","Neutral","Neutral","Disagree","Strongly agree","Disagree","Strongly agree","Disagree","The company has limited or no use of AI.","Moderately","high","analyst",5.25,"pass","APPROVED","Hiring, Business strategy, Marketing/sales/advertising","42","Male","Black","United States","United States","English",5.86666666666667,"US","42","High AI + Analyst"
"3217","681883da433c3d6059d18aa3",3,"A",1,54,"Master's","Basic","Basic","Low","Low","681883da433c3d6059d18aa3_3","100","True","45796.7493436574","37.751","-97.822","Yes","25-34","Male","Yes, regularly","i am a manager","Master's Degree","Banking, Finance and Insurance","Somewhat comfortable","I use AI tools occasionally","Advanced","Agree","Agree","Strongly agree","Agree","Strongly agree","Agree","Strongly agree","The company relies heavily on AI.","Moderately","high","analyst",4.53333333333333,"pass","APPROVED","Hiring","27","Male","Mixed","United States","South Africa","English",4.7,"US","27","High AI + Analyst"
"3218","68209a3ae170ac2bc90a8276",3,"A",1,33,"Master's","None","Advanced","Low","Low","68209a3ae170ac2bc90a8276_3","100","True","45796.7532053704","39.7503","-75.5453","Yes","25 or younger","Male","Yes, regularly","Intern","Bachelor's Degree","Computer and Technology","Very comfortable","I use AI tools frequently","Advanced","Disagree","Neutral","Disagree","Disagree","Neutral","Disagree","Strongly agree","The company relies heavily on AI.","Significantly","high","analyst",3.06666666666667,"pass","APPROVED","Accounts/finance, Hiring, Customer/client, People management, Research/development","20","Male","Black","United States","United States","English",3.26666666666667,"US","20","High AI + Analyst"
"3219","6820ddc7291e16ea0852303d",3,"A",0,31,"Bachelor's","Basic","Basic","High","Low","6820ddc7291e16ea0852303d_3","100","True","45796.7665032639","33.6988","-78.916","Yes","25 or younger","Male","Yes, regularly","financial advisor","PhD or higher","Banking, Finance and Insurance","Very comfortable","I use AI tools frequently","Advanced","Neutral","Agree","Neutral","Neutral","Agree","Neutral","Agree","The company relies heavily on AI.","Significantly","high","analyst",25.1333333333333,"pass","APPROVED","Hiring, Accounts/finance","21","Male","White","United States","United States","English",25.7333333333333,"US","21","High AI + Analyst"
"3220","6823e763477ced23af97eb3a",3,"A",1,40,"Bachelor's","None","Intermediate","High","Low","6823e763477ced23af97eb3a_3","100","True","45796.7903179167","33.8359","-117.9063","Yes","25-34","Male","Yes, regularly","Head of department","PhD or higher","Law","Very comfortable","I use AI tools frequently","Advanced","Strongly agree","Agree","Disagree","Agree","Agree","Agree","Agree","The company relies heavily on AI.","Significantly","high","analyst",8.51666666666667,"pass","APPROVED","Accounts/finance, Business strategy, Customer/client, Hiring, Research/development, People management, Supply chain/logistics","26","Male","Black","United States","United States","English",9.66666666666667,"US","26","High AI + Analyst"
